,Nuclide,G,X,AQ,B+,B-,IE,AE,A,AR,FF,N
178,Cd-109,0.0031644557856,0.023364127931287792,0.0,0.0,0.0,0.07285054936068,0.009853868826477,0.0,0.0,0.0,0.0
179,Cd-111m,0.274621705,0.00963141142155188,0.0,0.0,0.0,0.10277352310856,0.003781499566055172,0.0,0.0,0.0,0.0
180,Cd-113,0.0,0.0,0.0,0.0,0.0926017,0.0,0.0,0.0,0.0,0.0,0.0
181,Cd-113m,6.0521259600000004e-05,1.240563489868541e-05,0.0,0.0,0.1843934872,0.0002907108306434,5.545284107574429e-06,0.0,0.0,0.0,0.0
182,Cd-115,0.19168439376399998,0.0008659783470633728,0.0,0.0,0.3166244611705877,0.0012478821775235471,0.0003001314063254782,0.0,0.0,0.0,0.0
183,Cd-115m,0.0329154735202,2.591025021004245e-06,0.0,0.0,0.6044247961863743,5.915195681334895e-05,8.715468928312468e-07,0.0,0.0,0.0,0.0
184,Cd-117,1.0782109605059997,0.0014273798027106628,0.0,0.0,0.428138671412562,0.009253040468676093,0.0005045264749524069,0.0,0.0,0.0,0.0
185,Cd-117m,2.0435063536020004,0.0001772873154297656,0.0,0.0,0.22555920026759052,0.002265027845569421,5.8137494842781696e-05,0.0,0.0,0.0,0.0
186,Cd-118,0.0,0.0,0.0,0.0,0.1614,0.0,0.0,0.0,0.0,0.0,0.0
187,Cd-119,1.6370423879999996,0.000951391189891831,0.0,0.0,0.8100385394945201,0.008227654122109053,0.00031834629346065926,0.0,0.0,0.0,0.0
188,Cd-119m,2.30139121146208,0.0006815292356483819,0.0,0.0,0.6852776656084401,0.004309941238234521,0.0002235942517939834,0.0,0.0,0.0,0.0
189,Ce-130,0.4198380343000001,0.03539091467797312,0.0450486869,0.02001147768556406,0.0,0.04477047373186296,0.00901760460173112,0.0,0.0,0.0,0.0
190,Ce-131,1.1147635783199998,0.019652078043607482,0.492295356,0.56619994591956,0.0,0.04101247743473794,0.00812156193517148,0.0,0.0,0.0,0.0
191,Ce-132,0.24351872355619,0.029207478001254596,0.0,0.0,0.0,0.010696074184308265,0.00734505595878716,0.0,0.0,0.0,0.0
192,Ce-133,0.12271545,0.04214788303561497,0.37814,0.31976118,0.0,0.05153570479600529,0.010397500032693019,0.0,0.0,0.0,0.0
193,Ce-133m,1.650893883251811,0.03715126069544252,0.0492431282,0.03495401980563656,0.0,0.029746594035820004,0.0092322045109558,0.0,0.0,0.0,0.0
194,Ce-134,0.0015814786489999999,0.026518202329440882,0.0,0.0,0.0,0.0005213202963317815,0.006674507133780679,0.0,0.0,0.0,0.0
195,Ce-135,0.7902548316057998,0.029720598381128463,0.00368505606,0.00116252018670514,0.0,0.020837004365660564,0.00759692056926017,0.0,0.0,0.0,0.0
196,Ce-137,0.010959790391599998,0.027782809946938762,8.7293619e-05,8.18490321152e-06,0.0,0.005537754029686869,0.010936688180659798,0.0,0.0,0.0,0.0
197,Ce-137m,0.035165024473402,0.020616945295738803,0.0,0.0,0.0,0.20101179787373483,0.0057309179246760955,0.0,0.0,0.0,0.0
198,Ce-139,0.13092465632400002,0.029003696392713336,0.0,0.0,0.0,0.027771297865206004,0.00773693022382824,0.0,0.0,0.0,0.0
199,Ce-141,0.07023442469999999,0.006567499193922995,0.0,0.0,0.145266816,0.024207595685724993,0.001555881587710095,0.0,0.0,0.0,0.0
200,Ce-143,0.25565642514364006,0.02392369299501858,0.0,0.0,0.4056576683592013,0.02502212826340391,0.0056813727300694,0.0,0.0,0.0,0.0
201,Ce-144,0.01616535342714,0.00320179083300769,0.0,0.0,0.0822786927,0.008507187169221043,0.0008374053760591641,0.0,0.0,0.0,0.0
202,Ce-145,0.7798160744,0.034431975869751025,0.0,0.0,0.63641752129586,0.03485070354613889,0.008162041052780601,0.0,0.0,0.0,0.0
203,Cf-244,4.868218e-06,0.0020439550817392287,0.0,0.0,0.0,0.00535785631812,0.00214377219467259,7.1995275,0.12007025,0.0,0.0
204,Cf-246,4.637645224620998e-05,0.0014032867027516996,0.0,0.0,7.7387193228e-06,0.00450124017753452,0.001467519998195671,6.74117896645806,0.11149688188579401,0.00047386250000000003,1.79031975e-05
205,Cf-247,0.00815250478652,0.09683345174898969,0.0,0.0,0.0,0.020639848740413382,0.025708516370558,0.0022102598,3.64067025e-05,0.0,0.0
206,Cf-248,0.00034751719869970007,0.0016767499337689965,0.0,0.0,0.000129489862329,0.0055767783419168,0.00175081411961654,6.2493129075652,0.10251399891620001,0.0054825602,0.00022431323100000002
207,Cf-249,0.3155808063037968,0.012667047477317053,0.0,0.0,2.6324101715999998e-08,0.03456603757181522,0.00538250172173752,5.830957628356125,0.09526118790946043,9.47827204e-07,3.9544582638e-08
208,Cf-250,0.009846259195459998,0.0012825320149739263,0.0,0.0,0.0046854706481999995,0.004251627943127439,0.0013388380266854008,6.01891214352792,0.0979321663218122,0.145197206,0.006279055629000001
209,Cf-251,0.055498959999999986,0.06903646433157494,0.0,0.0,0.0,0.1568929033947798,0.013647943798003001,5.7865442223724,0.09377014102571199,0.0,0.0
210,Cf-252,0.4559730616173359,0.001275066190045607,0.0,0.0,0.24597364528,0.004277691186134299,0.0013307919912783058,5.922136907853392,0.09558037104751625,5.8156500399999995,0.26845417641999997
211,Cf-253,0.00023473498528637,0.004597560089314891,0.0,0.0,0.072104829945,0.012646323837192453,0.006013617395046187,0.018531507638999998,0.00029788844973000004,0.0,0.0
212,Cf-254,16.83989120568662,4.334103205208342e-06,0.0,0.0,10.044165142199999,1.3885613493819998e-05,4.52687778260062e-06,0.018058819360000002,0.0002891286548,187.02960528,8.958390414600002
213,Cf-255,0.0,0.0,0.0,0.0,0.217766,0.0,0.0,0.0,0.0,0.0,0.0
214,Cl-34,0.0,1.6701603619955367e-07,1.02119262,2.0507744992,0.0,0.0,1.6030000591502e-06,0.0,0.0,0.0,0.0
215,Cl-34m,1.55890354559545,1.4165266076195621e-05,0.55374004,0.45360513578,0.0,0.0058435758012270736,0.000118416837330487,0.0,0.0,0.0,0.0
216,Cl-36,0.0,3.974427125783892e-06,0.000142033472,8.111542704e-06,0.273147678,0.0,3.814303600512e-05,0.0,0.0,0.0,0.0
217,Cl-38,1.4430063299999998,3.6646171256578055e-09,0.0,0.0,1.5503960080615182,1.8899205775903837e-05,2.5021353328791002e-08,0.0,0.0,0.0,0.0
218,Cl-39,1.45089654880072,1.8743090884097909e-07,0.0,0.0,0.8244629558621561,0.00016611549429139004,1.2797794972566e-06,0.0,0.0,0.0,0.0
219,Cl-40,4.082084675099999,2.4813241768702493e-08,0.0,0.0,1.5263806807045548,7.002012869996221e-05,1.6942072969559e-07,0.0,0.0,0.0,0.0
220,Cm-238,8.20732e-07,0.08286970295173648,0.0,0.0,0.0,0.000353773603009,0.01130327060404039,0.24944094336,0.004266709824000001,0.0,0.0
221,Cm-239,0.15820620298,0.10057857510558711,0.000486240517,0.00014030147063400002,0.0,0.013652745813393999,0.0152774277362274,0.0,0.0,0.0,0.0
222,Cm-240,2.870152510535879e-05,0.0021853809184769635,0.0,0.0,1.0054286132800001e-07,0.0083975778979002,0.0024193699637748275,6.25888386381824,0.10615167684738601,7.1614842e-06,2.220513867e-07
223,Cm-241,0.4001872561037999,0.10319575447332151,0.0,0.0,0.0,0.10705322831573029,0.027150480183132996,0.059303820314914005,0.0010015582729707199,0.0,0.0
224,Cm-242,2.1454919142345614e-05,0.001961839531723133,0.0,0.0,2.44538697793e-07,0.007384415574040936,0.0021729068004116025,6.101462769773603,0.10261201878393608,1.166605622e-05,3.3663809088e-07
225,Cm-243,0.07325363094498799,0.06202744215703985,0.0,0.0,0.0,0.1186345197102196,0.015613180574663753,5.795793950444169,0.09706377281491102,0.0,0.0
226,Cm-244,3.1027059506881986e-05,0.0016839862392248478,0.0,0.0,7.334858831999999e-06,0.006060065821747461,0.0018661284774617985,5.794856979842059,0.09664369788776217,0.00025042521480000003,7.7867483262e-06
227,Cm-245,0.021329385314948636,0.08707250241270573,0.0,0.0,3.7816325541e-08,0.06675383820691547,0.015641167712158902,5.358438778871647,0.0889945422076275,1.112762e-06,3.713742403e-08
228,Cm-246,0.003625125436776,0.0013426734825404598,0.0,0.0,0.0018702768623999999,0.005118869080310001,0.0014871170426568,5.37650743471,0.08892570992059998,0.0479139712,0.0017283802440000002
229,Cm-247,0.309511196,0.004272520625539361,0.0,0.0,0.0,0.0108043509448501,0.000551034590599278,4.9477210000000005,0.08149693860000001,0.0,0.0
230,Cm-248,1.31140255366196,0.0012590203588709842,0.0,0.0,0.7654034166299999,0.0047919243753582795,0.0013939304252172872,4.645028366590992,0.07619756791109228,15.245552900000002,0.5097717687200001
231,Cm-249,0.0184943795480571,0.0015084471516992604,0.0,0.0,0.271351538077281,0.008333844207903316,0.0038433779588282002,0.0,0.0,0.0,0.0
232,Cm-250,13.316327413623998,0.00033968515223534623,0.0,0.0,8.425280556,0.0013592710422789997,0.00037602017743406,0.9134865000000001,0.0148630995,134.121004,4.49415912
233,Cm-251,0.10225773946423998,0.008985373271195762,0.0,0.0,0.42161078380176,0.03106059885256922,0.00178719620293602,0.0,0.0,0.0,0.0
234,Co-54m,2.91307,1.4382556514602131e-05,1.01749298,2.0471122461999998,0.0,0.00129250996586725,3.1506517033486e-05,0.0,0.0,0.0,0.0
235,Co-55,1.2202515337499997,0.0004837860992094417,0.7752380999999999,0.4298377342729717,0.0,0.00029592116658299055,0.0010604122228262,0.0,0.0,0.0,0.0
236,Co-56,3.4443487169800004,0.0016150656356185484,0.194426302,0.11586499874123982,0.0,0.00042778180743302996,0.0035407465023946003,0.0,0.0,0.0,0.0
237,Co-57,0.12156541459,0.0036643666334945924,0.0,0.0,0.0,0.010605907831626203,0.0080302978987548,0.0,0.0,0.0,0.0
238,Co-58,0.8209696834,0.0016994280143162515,0.152268291,0.02996032716381828,0.0,0.0002662165654955432,0.0037250490639421,0.0,0.0,0.0,0.0
239,Co-58m,9.916798049e-06,0.002006244548734024,0.0,0.0,0.0,0.0188912328405,0.0039815918967924,0.0,0.0,0.0,0.0
240,Co-60,2.5038430737938002,8.203426452000556e-07,0.0,0.0,0.09650147152,0.000357145787656129,1.39656828448425e-06,0.0,0.0,0.0,0.0
241,Co-60m,0.0044828402172,0.002205512236118685,0.0,0.0,0.0014249390616902,0.0507581633807082,0.004293270299536633,0.0,0.0,0.0,0.0
242,Co-61,0.09664153380000001,0.00032415691279552724,0.0,0.0,0.45898076,0.00689516277852962,0.00055237762645927,0.0,0.0,0.0,0.0
243,Co-62,1.6050412167500003,4.6486178161072446e-07,0.0,0.0,1.6333667563905399,0.00020087384569078274,7.9140069747872e-07,0.0,0.0,0.0,0.0
244,Co-62m,2.69230876851,8.704076181929116e-07,0.0,0.0,1.0970150211453,0.00036951344412194926,1.4818170596298201e-06,0.0,0.0,0.0,0.0
245,Cr-48,0.41876688,0.0011442709067125544,0.0164176635,0.0014856489540200002,0.0,0.0032880334448088105,0.0037902860131575,0.0,0.0,0.0,0.0
246,Cr-49,0.10643845982812002,0.00014525077638414657,0.94721004,0.5986179576089331,0.0,0.005555681473235564,0.00048096247803972004,0.0,0.0,0.0,0.0
247,Cr-51,0.0317579919006,0.00113715914466259,0.0,0.0,0.0,5.723772967267999e-05,0.0037670547908487005,0.0,0.0,0.0,0.0
248,Cr-55,0.0006729990495000001,5.325429205127776e-10,0.0,0.0,1.1006752210876445,7.285561387730667e-08,1.3311974317289e-09,0.0,0.0,0.0,0.0
249,Cr-56,0.090695,0.0010627369056127412,0.0,0.0,0.590476,0.015134238447185139,0.0026574039943916003,0.0,0.0,0.0,0.0
250,Cs-121,0.2555868906,0.005019877184775893,0.9126664400000001,1.7242727454120002,0.0,0.01340188055751418,0.001379247669099221,0.0,0.0,0.0,0.0
251,Cs-121m,0.43134267737200016,0.009240980059682217,0.74149677,1.3214550893441002,0.0,0.023335897730061193,0.002728478594924347,0.0,0.0,0.0,0.0
252,Cs-123,0.349553178076,0.014455725761755828,0.72194591,0.92289431207084,0.0,0.02408484367019543,0.003919086063159446,0.0,0.0,0.0,0.0
253,Cs-124,0.22385143920000003,0.0021806140935610946,0.93467521,1.9880446825951639,0.0,0.002180365387409195,0.0005891711248319176,0.0,0.0,0.0,0.0
254,Cs-125,0.33402918500000006,0.015739568826711958,0.405276655,0.3414300456195738,0.0,0.0067404252009629715,0.004256273400794529,0.0,0.0,0.0,0.0
255,Cs-126,0.3215205974453001,0.0047056250191708955,0.8282799000000001,1.3147773271401855,0.0,0.0032264882410301837,0.0012711468686293509,0.0,0.0,0.0,0.0
256,Cs-127,0.37748137403400006,0.024670381532115555,0.0312130042,0.011798171060389303,0.0,0.010875034728318553,0.006673351541710753,0.0,0.0,0.0,0.0
257,Cs-128,0.18064417466112012,0.007492738602946875,0.70351414,0.8698618980672697,0.0,0.0015646062315772201,0.002023679784173088,0.0,0.0,0.0,0.0
258,Cs-129,0.24733587956777994,0.03284343842118095,2.76979885e-05,2.36444775776e-06,0.0,0.008627730457885632,0.008900822578141074,0.0,0.0,0.0,0.0
259,Cs-130m,0.04464983028608585,0.029032936446927383,0.0,0.0,0.0,0.08311850407442867,0.01061350302265264,0.0,0.0,0.0,0.0
260,Cs-130,0.04444678114892,0.01303673367894381,0.445107572,0.3813826160425168,0.001684688,0.0002662389784300029,0.003522035135269448,0.0,0.0,0.0,0.0
261,Cs-131,0.0,0.023158013954735143,0.0,0.0,0.0,0.0,0.006350333596217516,0.0,0.0,0.0,0.0
262,Cs-132,0.6875037720267021,0.023225104082752208,0.00439782952,0.000886881276,0.00433121102,0.0028014523503888476,0.006288338397264026,0.0,0.0,0.0,0.0
263,Cs-134,1.5548013740058617,0.00028775565184115375,0.0,0.0,0.156993643067733,0.006816127780120233,7.28564259851167e-05,0.0,0.0,0.0,0.0
264,Cs-134m,0.016192489222980003,0.011059328735837858,0.0,0.0,0.0,0.103878106922045,0.00828990894449372,0.0,0.0,0.0,0.0
265,Cs-135,0.0,0.0,0.0,0.0,0.0893813,0.0,0.0,0.0,0.0,0.0,0.0
266,Cs-135m,1.5961636956,0.001070421684838815,0.0,0.0,0.0,0.0357838147860606,0.00028213881617775003,0.0,0.0,0.0,0.0
267,Cs-136,2.1245237930825,0.003778749572126947,0.0,0.0,0.11798142794753999,0.025834940948086013,0.0010917963045972859,0.0,0.0,0.0,0.0
268,Cs-137,1.6442999999999999e-06,8.748279528757643e-09,0.0,0.0,0.18836802920696363,8.3684866997364e-08,2.204106448110154e-09,0.0,0.0,0.0,0.0
269,Cs-138m,0.400566844782,0.014306610826011255,0.0,0.0,0.26098618166800003,0.05439739420449491,0.004721108737541365,0.0,0.0,0.0,0.0
270,Cs-138,2.3606062415313014,0.0005131945243583376,0.0,0.0,1.2399513292166922,0.006134516924236739,0.0001301758988380008,0.0,0.0,0.0,0.0
271,Cs-139,0.30301076141299993,1.2814290413153227e-05,0.0,0.0,1.65942435885222,0.00040121024193791023,3.252488096478045e-06,0.0,0.0,0.0,0.0
272,Cs-140,1.769121592875,0.00011021558365207967,0.0,0.0,1.9331496156646897,0.002955086091076331,2.7919837936993316e-05,0.0,0.0,0.0,0.0
273,Cu-57,0.11998918,3.445133107253094e-06,1.02074294,3.5986755570521103,0.0,1.818570160055778e-05,5.875641948734401e-06,0.0,0.0,0.0,0.0
274,Cu-59,0.4412584045000001,5.015479719825776e-05,1.0037521900000002,1.488939702229455,0.0,0.00015786842761419536,8.5541520008026e-05,0.0,0.0,0.0,0.0
275,Cu-60,2.9690025305600005,0.00021709208590032768,0.9419211900000001,0.8967999507822719,0.0,0.00034443711619545014,0.00037028333812827,0.0,0.0,0.0,0.0
276,Cu-61,0.19466853271149998,0.0010805712913058189,0.62794746,0.306648193671381,0.0,0.0005352589846016648,0.00184315756026068,0.0,0.0,0.0,0.0
277,Cu-62,0.0072128750832,6.047639995678139e-05,0.9995926500000001,1.2842123210774798,0.0,1.2203149088028893e-06,0.00010314921290381902,0.0,0.0,0.0,0.0
278,Cu-64,0.006370336872,0.0012015687160709192,0.177912826,0.04843337226,0.07426692,7.729790392241499e-07,0.0020495947224634403,0.0,0.0,0.0,0.0
279,Cu-66,0.09780588052299997,9.63041593927507e-08,0.0,0.0,1.0663437946559888,2.650195231977057e-05,1.2978834946590358e-07,0.0,0.0,0.0,0.0
280,Cu-67,0.11479949287999999,0.0005553178637345115,0.0,0.0,0.1358926898913,0.013744159091414791,0.000751008546002191,0.0,0.0,0.0,0.0
281,Cu-69,0.52838838936,1.2961071023582942e-06,0.0,0.0,0.8860603113523591,0.00020861264145656807,1.7471721492320947e-06,0.0,0.0,0.0,0.0
282,Dy-148,0.64233947802,0.03578503198351549,0.0388664045,0.0180877095489342,0.0,0.002192350892858362,0.0075444617586828,0.0,0.0,0.0,0.0
283,Dy-149,1.4855910799999998,0.05307807469323767,0.083528571,0.0645657747198734,0.0,0.0362950383516686,0.011164807459999601,0.0,0.0,0.0,0.0
284,Dy-150,0.254208,0.023728881177673394,0.0005363456,9.60578176e-05,0.0,0.0018935146464440003,0.0050135841536955005,1.5246,0.04179708,0.0,0.0
285,Dy-151,1.3050400297079001,0.03715987626558196,0.030124778600000002,0.018768845263401602,0.0,0.034488385343998396,0.012010855341114299,0.22785336,0.006204128,0.0,0.0
286,Dy-152,0.25051291632,0.03617763533524894,0.0,0.0,0.0,0.005083520681059,0.0078704517387465,0.0036288600000000002,9.814100000000001e-05,0.0,0.0
287,Dy-153,0.7807920138521436,0.08053711973067842,0.013266939699999999,0.005434425218756494,0.0,0.06720069199987422,0.01748677045021418,0.00032579158824,8.751760896079999e-06,0.0,0.0
288,Dy-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87041,0.0765939,0.0,0.0
289,Dy-155,0.6109905041384001,0.04411825406484316,0.0135635752,0.005266082719981311,0.0,0.012530326822328405,0.009432248644862602,0.0,0.0,0.0,0.0
290,Dy-157,0.307533870136,0.03964294719085589,0.0,0.0,0.0,0.005379400945260684,0.008403907208401902,0.0,0.0,0.0,0.0
291,Dy-159,0.0012921325743999999,0.04432741859042853,0.0,0.0,0.0,0.003465015983145821,0.0096066409384436,0.0,0.0,0.0,0.0
292,Dy-165m,0.013546154931739999,0.005630880647598017,0.0,0.0,0.0066399850933357195,0.09278008856570556,0.005434270888993378,0.0,0.0,0.0,0.0
293,Dy-165,0.021986083501199998,0.004749419053111351,0.0,0.0,0.43973523243713025,0.006568973667955864,0.0009789055897067227,0.0,0.0,0.0,0.0
294,Dy-166,0.01679011431,0.026544069874093187,0.0,0.0,0.11968624644953252,0.03901960214309924,0.007971918716959125,0.0,0.0,0.0,0.0
295,Dy-167,0.5183674922139999,0.014265292305422764,0.0,0.0,0.65767708226779,0.06514149247394814,0.003400015406357201,0.0,0.0,0.0,0.0
296,Dy-168,0.3755606,0.019271125289465434,0.0,0.0,0.35925721774680003,0.06841113516290953,0.005526390976774801,0.0,0.0,0.0,0.0
297,Er-154,0.0086068433,0.039151760444566565,0.028176335599999998,0.0124656023606,0.0,0.013353393817599998,0.011770606319163908,0.019591339000000003,0.0005227763,0.0,0.0
298,Er-156,0.0247554189952,0.04306324472388159,0.0,0.0,0.0,0.07337354870808042,0.020946730523689998,0.0,0.0,0.0,0.0
299,Er-159,0.8719116249488797,0.04170598006297553,0.049889543200000004,0.028846095700424002,0.0,0.035693082875781275,0.009257032851028177,0.0,0.0,0.0,0.0
300,Er-161,0.9427726092603999,0.047228528708360286,0.00051967678,0.00016443255185034,0.0,0.04075404031006859,0.011302945206383927,0.0,0.0,0.0,0.0
301,Er-163,0.0009769891585,0.039315500547708306,2.9637948900000002e-05,2.8467345836400003e-06,0.0,2.1062525950013264e-05,0.008065949882512385,0.0,0.0,0.0,0.0
302,Er-165,0.0,0.037884917593204684,0.0,0.0,0.0,0.0,0.007990568731235253,0.0,0.0,0.0,0.0
303,Er-167m,0.08641840967100001,0.010253536270534293,0.0,0.0,0.0,0.1072281698504,0.0039168761771902995,0.0,0.0,0.0,0.0
304,Er-169,1.5128099452700002e-05,4.5497739197600484e-05,0.0,0.0,0.0996064170419855,0.0031163253641531287,0.0007434674271318824,0.0,0.0,0.0,0.0
305,Er-171,0.34782497168189497,0.025279415983841428,0.0,0.0,0.35953440722640156,0.053519918055521386,0.007402082058959683,0.0,0.0,0.0,0.0
306,Er-172,0.48260040325644,0.033970652681572636,0.0,0.0,0.10721801568036698,0.02441338723755922,0.0070257994612887556,0.0,0.0,0.0,0.0
307,Er-173,0.7980663712584,0.03320822670352495,0.0,0.0,0.632609865005,0.07932567683585429,0.009406864984233576,0.0,0.0,0.0,0.0
308,Es-249,0.3060543849893291,0.10680071195282045,2.41736726e-05,5.2455686877e-06,0.0,0.027315073756325917,0.0163705153529828,0.03861777702,0.0006309063810000001,0.0,0.0
309,Es-250,0.9912380110493709,0.23226189105831097,0.0,0.0,0.0,0.26255888493826846,0.06554561066467501,0.0,0.0,0.0,0.0
310,Es-250m,0.4533129247232001,0.09805192146851423,0.00353523086,0.00199971942612,0.0,0.016707810712860982,0.0155468063544705,0.0,0.0,0.0,0.0
311,Es-251,0.006037036026154,0.09557614696245938,0.0,0.0,0.0,0.030846215403070507,0.021365934728638996,0.0324145118,0.0005252737,0.0,0.0
312,Es-253,0.00028273303909814184,0.000566071707139057,0.0,0.0,5.758552939599999e-07,0.0015391401110806935,0.0006699946117669729,6.627018515833676,0.10652724548453509,1.7048128e-05,7.006802502e-07
313,Es-254,0.0031728648712723902,0.01762718119128591,0.0,0.0,2.2203705636e-07,0.04660616475336666,0.026062502959075102,6.42157108579661,0.10281212242288161,5.739294e-06,2.3738631e-07
314,Es-254m,0.46563925135766926,0.010031810232991694,0.0,0.0,0.1952222807871,0.03807153439532542,0.007477075056613466,0.020489660229253102,0.00032804760477874004,0.08608940999999999,0.00356079465
315,Es-255,0.0006820182136439998,0.0,0.0,0.0,0.073667817132,0.0,0.0,0.503627328,0.008031126896,0.008598105,0.00035788239900000005
316,Es-256,1.86720072e-05,0.003139294838932405,0.0,0.0,0.5693392100000001,0.00981855631194,0.00304792075877538,0.0,0.0,0.0,0.0
317,Eu-142,0.24588203232,0.0024719647798860287,0.94867661,2.7630680844096,0.0,0.003409498701920288,0.0005499774890418321,0.0,0.0,0.0,0.0
318,Eu-142m,2.5776514386784997,0.007056540817654901,0.84578676,1.7357453599763,0.0,0.02657442316615627,0.005931309535205701,0.0,0.0,0.0,0.0
319,Eu-143,0.35505539925,0.009563325506953671,0.75806339,1.3628029598486673,0.0,0.002645995444133208,0.0021306485835161453,0.0,0.0,0.0,0.0
320,Eu-144,0.1960786464,0.004246464842853662,0.89142417,2.0749514702565,0.0,0.00020286929190703825,0.0009452586201381095,0.0,0.0,0.0,0.0
321,Eu-145,1.2257477050354197,0.03310857127190654,0.020922537300000002,0.012476719565950001,0.0,0.00545057680063266,0.007457673479890367,0.0,0.0,0.0,0.0
322,Eu-146,2.3218201240887044,0.03169373963342516,0.0471583504,0.02965065784829931,0.0,0.008740495161284095,0.007120231727444621,0.0,0.0,0.0,0.0
323,Eu-147,0.4253600448345969,0.043024859075560314,0.00368281788,0.001030049030988,0.0,0.032297074471814034,0.009759203774853292,6.398898e-05,1.791064e-06,0.0,0.0
324,Eu-148,2.1941727187815494,0.03344749416142875,0.00105104524,0.000386630293843,0.0,0.014454781823834155,0.007570952707364622,2.4647927999999997e-08,6.8510866e-10,0.0,0.0
325,Eu-149,0.0327320347056,0.033392824748424234,0.0,0.0,0.0,0.013160938883932116,0.010953210564979903,0.0,0.0,0.0,0.0
326,Eu-150,1.5212967461760012,0.03388456956605622,0.00020828615500000002,4.5218161146e-05,0.0,0.02070123718519765,0.007727013791847014,0.0,0.0,0.0,0.0
327,Eu-150m,0.039186114323849996,0.003511485212163826,0.0066578701,0.0037349472922280002,0.306428979870445,0.00123823708145554,0.0007858505844780654,0.0,0.0,0.0,0.0
328,Eu-152,1.1440502404067447,0.031725801789913535,0.00014117652499999998,4.3700623912500004e-05,0.08265916405212001,0.0382167759474012,0.007642119261276711,0.0,0.0,0.0,0.0
329,Eu-152m,0.2851276184435712,0.011124817341950413,7.6607076e-05,3.04922396262e-05,0.49497986803057853,0.008365420765564707,0.0026108697504336085,0.0,0.0,0.0,0.0
330,Eu-152n,0.06360248562569999,0.01166576643868844,0.0,0.0,0.0,0.05580980117171439,0.010837651978774801,0.0,0.0,0.0,0.0
331,Eu-154,1.237413038409368,0.011880611641182,0.0,0.0,0.21994604655463837,0.04972262078700776,0.003345476026794819,0.0,0.0,0.0,0.0
332,Eu-154m,0.05580836871096205,0.014807083819388233,0.0,0.0,0.0,0.0582575315830324,0.016245880399026004,0.0,0.0,0.0,0.0
333,Eu-155,0.05047929431417061,0.010701327719684354,0.0,0.0,0.046833213742024,0.014427579076483163,0.0034501160417356,0.0,0.0,0.0,0.0
334,Eu-156,1.2282605720182995,0.005904783845413863,0.0,0.0,0.431611921070226,0.024170405968179032,0.0020988558493975503,0.0,0.0,0.0,0.0
335,Eu-157,0.26389317517200006,0.02908250764740958,0.0,0.0,0.367582892335,0.019399453898595424,0.009133245071921401,0.0,0.0,0.0,0.0
336,Eu-158,1.2881250707999998,0.00964058536739044,0.0,0.0,0.84792853180214,0.04017836795773973,0.0038906523768564997,0.0,0.0,0.0,0.0
337,Eu-159,0.26208462116,0.041089381172713955,0.0,0.0,0.8512851558361001,0.03169818033264652,0.009286121292649899,0.0,0.0,0.0,0.0
338,F-17,0.00029603878786999997,0.0,1.02050788,0.738488232645933,0.0,2.804517298273e-09,0.0,0.0,0.0,0.0,0.0
339,F-18,0.0,0.0,0.9885806,0.24160832480000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Fe-52,0.17283298083839999,0.000758630393710428,0.56686763,0.188541297306,0.0,0.0012579691005841405,0.0018984075167700802,0.0,0.0,0.0,0.0
341,Fe-53,0.18563229299999995,4.9151321759660566e-05,0.99247953,1.1010143740395288,0.0,0.00017372250003305645,0.000122995422767175,0.0,0.0,0.0,0.0
342,Fe-53m,3.0546861600000006,6.454523137900216e-06,0.0,0.0,0.0,0.0022945605404058964,1.41347082772472e-05,0.0,0.0,0.0,0.0
343,Fe-55,1.6127999999999998e-10,0.0016648129205956565,0.0,0.0,0.0,2.5240669676844995e-12,0.0041686874258198,0.0,0.0,0.0,0.0
344,Fe-59,1.1882709586,1.4328527476994604e-06,0.0,0.0,0.117631912898585,0.00024819919282186487,2.76047375338217e-06,0.0,0.0,0.0,0.0
345,Fe-60,0.0,0.0,0.0,0.0,0.0647278,0.0,0.0,0.0,0.0,0.0,0.0
346,Fe-61,1.39099810232,5.416882502946358e-06,0.0,0.0,1.092890801547393,0.0005391650520549746,1.04370346525787e-05,0.0,0.0,0.0,0.0
347,Fe-62,0.5061,1.7960002575395789e-06,0.0,0.0,0.825399,0.000370385747327178,3.4592828462846e-06,0.0,0.0,0.0,0.0
348,Fm-251,0.06139707444252322,0.09727774668198533,8.5133622e-05,1.91138539005e-05,0.0,0.015653202054677254,0.018032356967626895,0.12316310619498881,0.00199584712659712,0.0,0.0
349,Fm-252,0.00027811614923570004,0.0015421321079211116,0.0,0.0,8.418596299679999e-05,0.004729762609243999,0.00156098355791678,7.03142054268102,0.11348416033863101,0.0044974522,0.000179692422
350,Fm-253,0.0091655032,0.062130044350294754,0.0,0.0,0.0,0.08664171760244331,0.021778577156162493,0.82202539142863,0.013213819715972,0.0,0.0
351,Fm-254,0.007044134887021999,0.0015572940920439702,0.0,0.0,0.0030421138503,0.004863406388652209,0.0015757323454029493,7.1806638403194,0.114965569335472,0.11546723199999999,0.0046962824832
352,Fm-255,0.0016442735445910946,0.015320993112649419,0.0,0.0,1.3735110560000001e-06,0.07639268450305806,0.01901932389368307,7.017327270789793,0.11190257752261089,4.4804046e-05,1.718596754e-06
